orderID,sentBy,orderTime,itemVal,closedBy,restName,paidBy,from,item,itemCount,table,closedAt
1066,P1,2021-08-05 11:55:29.737999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s6,2021-08-05 12:28:25.171999+00:00
1067,P5,2021-06-26 17:27:13.302000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,s1,2021-06-26 18:50:18.046000+00:00
1068,P6,2021-08-09 17:12:29.549000+00:00,11.04,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d4,2021-08-09 18:01:15.415999+00:00
1069,P1,2021-08-18 13:38:11.200000+00:00,18,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,1,d6,2021-08-18 14:15:47.124000+00:00
1070,P6,2021-08-09 17:23:03.789000+00:00,5.5,testCafeAdmin,testCafe,cash,admin,SU,1,d19,2021-08-09 17:57:39.437999+00:00
1071,P7,2021-09-27 19:13:44.299999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d19,2021-09-27 19:53:42.655000+00:00
1072,P6,2021-08-24 16:08:36.187000+00:00,22,testCafeAdmin,testCafe,card,admin,AROMALI Kivi,1,d10,2021-08-24 17:50:27.595000+00:00
1073,P7,2021-09-16 16:07:45.822999+00:00,24.225,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d2,2021-09-16 16:32:39.659000+00:00
1074,P6,2021-07-19 15:17:51.246000+00:00,4.25,testCafeAdmin,testCafe,cash,admin,SU,1,b8,2021-07-19 15:43:11.460000+00:00
1075,P5,2021-07-03 17:04:00.838999+00:00,25,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d10,2021-07-03 17:53:25.628000+00:00
1076,P1,2021-07-29 15:40:03.980000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d6,2021-07-29 16:02:17.848000+00:00
1077,P2,2021-07-08 11:57:13.785000+00:00,18,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,1,s7,2021-07-08 12:14:31.809999+00:00
1078,P1,2021-08-20 18:02:32.627000+00:00,16.56,testCafeAdmin,testCafe,card,admin,Cappucino,1,d7,2021-08-20 18:39:44.303999+00:00
1079,P7,2021-10-12 17:40:49.476000+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,s7,2021-10-12 18:05:07.564000+00:00
1080,P6,2021-08-27 17:50:17.158999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d11,2021-08-27 18:16:02.446000+00:00
1081,P2,2021-08-15 16:52:05.611999+00:00,26.88,testCafeAdmin,testCafe,cash,admin,Oralet,1,d10,2021-08-15 17:26:22.676000+00:00
1082,P3,2021-09-08 17:22:56.078000+00:00,60,testCafeAdmin,testCafe,card,admin,CheeseCake,2,d8,2021-09-08 17:56:28.188999+00:00
1083,P7,2021-09-28 17:12:07.959000+00:00,20,testCafeAdmin,testCafe,cash,admin,Limonata,1,d8,2021-09-28 17:44:09.592000+00:00
1084,P3,2021-09-11 11:13:08.727999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d1,2021-09-11 11:35:21.674999+00:00
1085,P1,2021-09-04 15:12:02.219000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d3,2021-09-04 15:51:50.503000+00:00
1086,P7,2021-09-20 15:16:42.749000+00:00,7.0035,testCafeAdmin,testCafe,cash,admin,SODA,1,s2,2021-09-20 16:21:25.215000+00:00
1087,P1,2021-08-03 19:39:19.697999+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d7,2021-08-03 19:54:27.759000+00:00
1088,P3,2021-09-07 16:42:34.855000+00:00,19.9778,testCafeAdmin,testCafe,cash,admin,AROMALI Kivi,1,d17,2021-09-07 17:18:33.605999+00:00
1089,P1,2021-07-15 17:36:08.066999+00:00,19.8,testCafeAdmin,testCafe,cash,admin,Limonata,1,d2,2021-07-15 18:15:02.012000+00:00
1090,P7,2021-09-30 13:56:28.762000+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,b8,2021-09-30 14:45:10.594000+00:00
1091,P6,2021-08-30 15:45:23.743000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,a0,2021-08-30 15:48:11.934999+00:00
1092,P6,2021-08-26 18:56:45.872999+00:00,27.692,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s3,2021-08-26 19:21:03.361999+00:00
1093,P5,2021-08-04 13:42:35.203000+00:00,25.2,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s5,2021-08-04 14:09:01.742000+00:00
1094,P1,2021-08-22 17:38:22.285000+00:00,12.42,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d19,2021-08-22 18:19:53.181999+00:00
1095,P1,2021-09-21 16:04:33.816999+00:00,3,testCafeAdmin,testCafe,cash,admin,Çay,1,d3,2021-09-21 16:26:57.584000+00:00
1096,P6,2021-08-24 18:48:12.326999+00:00,56,testCafeAdmin,testCafe,cash,admin,CheeseCake,2,d17,2021-08-24 19:15:36.762000+00:00
1097,P5,2021-06-26 17:17:33.275000+00:00,27,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,b7,2021-06-26 18:53:13.914999+00:00
1098,P7,2021-09-19 17:53:24.726000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d6,2021-09-19 18:15:50.457000+00:00
1099,P7,2021-09-23 17:08:21.880000+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,b6,2021-09-23 18:39:08.776000+00:00
1100,P1,2021-08-27 19:12:27.109999+00:00,19.33495,testCafeAdmin,testCafe,cash,admin,Limonata,1,d16,2021-08-27 19:54:18.792999+00:00
1101,P1,2021-07-13 18:55:17.354000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d12,2021-07-13 20:19:39.115999+00:00
1102,P1,2021-08-20 18:11:12.155999+00:00,16,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d14,2021-08-20 18:47:50.108999+00:00
1103,P7,2021-09-26 15:03:43.199000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d9,2021-09-26 15:50:42.250000+00:00
1104,P6,2021-08-29 16:36:02.611000+00:00,6,testCafeAdmin,testCafe,cash,admin,Çay,2,d14,2021-08-29 17:16:34.683000+00:00
1105,P5,2021-08-04 17:14:20.739000+00:00,5.5,testCafeAdmin,testCafe,card,admin,Çay,1,s1,2021-08-04 18:09:01.012000+00:00
1106,P7,2021-09-25 14:40:41.013999+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d6,2021-09-25 15:02:43.346000+00:00
1107,P6,2021-08-31 17:52:07.575999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d8,2021-08-31 18:20:32.114000+00:00
1108,P6,2021-08-30 17:44:08.345999+00:00,20.24,testCafeAdmin,testCafe,card,admin,SU,4,d11,2021-08-30 17:58:37.489000+00:00
1109,P6,2021-08-21 17:16:56.901999+00:00,24,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d15,2021-08-21 17:57:58.868000+00:00
1110,P1,2021-09-14 12:53:34.689000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d11,2021-09-14 14:35:08.180000+00:00
1111,P6,2021-07-31 18:22:50.321000+00:00,27,testCafeAdmin,testCafe,cash,admin,Islak kek,1,d11,2021-07-31 20:39:49.474999+00:00
1112,P1,2021-08-14 17:54:44.520999+00:00,11.88,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d2,2021-08-14 18:25:49.635999+00:00
1113,P2,2021-08-11 16:25:26.954999+00:00,26.4,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d8,2021-08-11 16:50:58.473999+00:00
1114,P7,2021-09-22 18:02:40.575000+00:00,30,testCafeAdmin,testCafe,cash,admin,Americano,2,d4,2021-09-22 18:49:34.382000+00:00
1115,P5,2021-08-09 10:04:57.033999+00:00,12,testCafeAdmin,testCafe,cash,admin, ESPRESSO,1,b6,2021-08-09 11:05:44.361999+00:00
1116,P5,2021-07-21 13:52:13.756999+00:00,3,testCafeAdmin,testCafe,cash,admin,Çay,1,d5,2021-07-21 14:42:43.183000+00:00
1117,P6,2021-09-05 16:02:13.187000+00:00,5.175,testCafeAdmin,testCafe,cash,admin,SU,1,d2,2021-09-05 17:37:10.740999+00:00
1118,P3,2021-09-13 19:30:03.562999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b4,2021-09-13 19:51:32.872999+00:00
1119,P1,2021-08-20 19:21:02.111000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d5,2021-08-20 19:44:09.869999+00:00
1120,P6,2021-07-19 18:21:37.957000+00:00,72,testCafeAdmin,testCafe,cash,admin,Limonata,4,d2,2021-07-19 19:10:52.099999+00:00
1121,P3,2021-09-11 14:59:27.108999+00:00,0,testCafeAdmin,testCafe,cash,admin,Cappucino,1,s6,2021-09-11 15:39:06.434000+00:00
1122,P7,2021-10-04 16:59:16.078999+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d12,2021-10-04 17:24:22.205000+00:00
1123,P5,2021-07-14 14:43:07.247999+00:00,5.95,testCafeAdmin,testCafe,cash,admin,SODA,1,d4,2021-07-14 15:06:24.556999+00:00
1124,P5,2021-07-09 16:32:18.875000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,d5,2021-07-09 20:15:24.009999+00:00
1125,P6,2021-08-26 11:12:03.687000+00:00,30,testCafeAdmin,testCafe,cash,admin,Islak kek,1,s3,2021-08-26 11:43:12.845000+00:00
1126,P5,2021-07-09 14:48:14.813999+00:00,10,testCafeAdmin,testCafe,cash,admin,SU,2,b4,2021-07-09 15:36:13.542999+00:00
1127,P6,2021-08-21 15:47:49.604000+00:00,7,testCafeAdmin,testCafe,cash,admin,SODA,1,b4,2021-08-21 16:52:07.319999+00:00
1128,P1,2021-08-29 17:35:23.302000+00:00,10.35,testCafeAdmin,testCafe,cash,admin,SU,2,d4,2021-08-29 17:57:26.676000+00:00
1129,P6,2021-09-03 15:07:43.815000+00:00,28,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d1,2021-09-03 15:43:56.615999+00:00
1130,P6,2021-08-05 18:02:07.239000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d12,2021-08-05 19:14:39.289999+00:00
1131,P5,2021-07-30 18:03:30.585000+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,s10,2021-07-30 20:39:47.446000+00:00
1132,P1,2021-07-13 15:26:27.519999+00:00,29.4,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s1,2021-07-13 16:12:31.339999+00:00
1133,P5,2021-07-11 17:30:06.180999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d19,2021-07-11 18:02:18.677000+00:00
1134,P3,2021-09-02 11:34:45.759000+00:00,10,testCafeAdmin,testCafe,cash,admin,SU,2,d13,2021-09-02 11:35:53.066999+00:00
1135,P6,2021-08-09 18:40:20.851000+00:00,56,testCafeAdmin,testCafe,cash,admin,CheeseCake,2,a0,2021-08-09 18:45:58.220999+00:00
1136,P7,2021-09-19 19:00:32.934000+00:00,30,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,d6,2021-09-19 19:26:13.892000+00:00
1137,P1,2021-09-01 18:08:14.319000+00:00,14,testCafeAdmin,testCafe,card,admin,SODA,2,d4,2021-09-01 18:25:02.513999+00:00
1138,P1,2021-07-31 16:51:25.276999+00:00,4.5,testCafeAdmin,testCafe,card,admin,Çay,1,d17,2021-07-31 17:48:09.029000+00:00
1139,P7,2021-09-26 15:51:59.917000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d18,2021-09-26 16:14:43.983000+00:00
1140,P1,2021-09-11 12:38:49.157000+00:00,28,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d2,2021-09-11 13:57:32.831000+00:00
1141,P5,2021-07-17 16:43:11.637000+00:00,10.2,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d5,2021-07-17 17:09:49.976000+00:00
1142,P3,2021-09-11 15:18:57.460000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d7,2021-09-11 15:58:05.496000+00:00
1143,P7,2021-09-17 19:06:28.312000+00:00,19.78,testCafeAdmin,testCafe,card,admin,Limonata,1,b4,2021-09-17 19:21:04.151000+00:00
1144,P5,2021-07-10 15:39:19.005000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d5,2021-07-10 16:09:49.713000+00:00
1145,P7,2021-09-20 16:43:17.538000+00:00,5.0025,testCafeAdmin,testCafe,card,admin,SU,1,d5,2021-09-20 17:37:34.957000+00:00
1146,P5,2021-08-16 12:21:40.118000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d1,2021-08-16 12:44:41.234999+00:00
1147,P2,2021-07-15 10:46:22.453999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b1,2021-07-15 11:14:10.983999+00:00
1148,P1,2021-07-13 12:20:06.605000+00:00,18,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,1,s4,2021-07-13 12:59:37.246999+00:00
1149,P1,2021-07-23 17:14:36.233999+00:00,12,testCafeAdmin,testCafe,card,admin, ESPRESSO,1,d17,2021-07-23 17:54:52.382999+00:00
1150,P3,2021-09-01 17:50:24.849999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,d19,2021-09-01 18:25:13.783999+00:00
1151,P6,2021-07-24 17:20:33.135999+00:00,20.79,testCafeAdmin,testCafe,cash,admin,Limonata,1,d1,2021-07-24 19:13:33.658999+00:00
1152,P1,2021-08-31 16:46:46.420000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d1,2021-08-31 17:43:16.596999+00:00
1153,P7,2021-10-11 14:58:05.634000+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,b8,2021-10-11 16:07:18.816000+00:00
1154,P2,2021-08-10 18:13:36.632999+00:00,17.25,testCafeAdmin,testCafe,cash,admin,SU,3,d5,2021-08-10 18:43:15.117000+00:00
1155,P5,2021-06-25 15:33:18.285000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d16,2021-06-25 17:08:16.796000+00:00
1156,P1,2021-08-19 13:22:18.746999+00:00,14.72,testCafeAdmin,testCafe,cash,admin,Cappucino,1,s7,2021-08-19 13:46:06.490999+00:00
1157,P2,2021-08-08 11:38:50.690999+00:00,35.2,testCafeAdmin,testCafe,cash,admin,Cappucino,2,b7,2021-08-08 12:19:33.023000+00:00
1158,P1,2021-09-06 15:34:48.338999+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d7,2021-09-06 16:00:35.762000+00:00
1159,P6,2021-08-24 17:47:12.644000+00:00,5.5,testCafeAdmin,testCafe,card,admin,SU,1,d10,2021-08-24 17:50:27.595000+00:00
1160,P1,2021-09-21 15:29:26.130000+00:00,15.4,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d4,2021-09-21 15:43:00.816000+00:00
1161,P6,2021-08-16 16:59:51.920000+00:00,12.138,testCafeAdmin,testCafe,cash,admin,Americano,1,b6,2021-08-16 17:20:58.819999+00:00
1162,P7,2021-09-28 15:16:00.240999+00:00,8.5,testCafeAdmin,testCafe,cash,admin,Çay,2,d4,2021-09-28 15:31:24.690000+00:00
1163,P6,2021-08-01 13:04:35.042999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d2,2021-08-01 14:28:50.999000+00:00
1164,P1,2021-08-22 17:54:14.312999+00:00,16.56,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d4,2021-08-22 18:15:28.875000+00:00
1165,P1,2021-09-27 12:27:17.747999+00:00,11.9,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d16,2021-09-27 12:55:10.807000+00:00
1166,P1,2021-08-03 17:22:47.128000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d6,2021-08-03 17:56:52.434000+00:00
1167,P7,2021-10-09 13:39:09.947000+00:00,28,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d2,2021-10-09 14:00:58.563000+00:00
1168,P7,2021-09-29 17:59:45.282000+00:00,30,testCafeAdmin,testCafe,cash,admin,Islak kek,1,b8,2021-09-29 18:30:03.308000+00:00
1169,P3,2021-09-08 18:00:21.364000+00:00,20.7,testCafeAdmin,testCafe,card,admin,Limonata,1,d5,2021-09-08 18:48:12.019000+00:00
1170,P5,2021-08-16 12:21:46.219000+00:00,15,testCafeAdmin,testCafe,card,admin,SU,3,d1,2021-08-16 12:44:41.234999+00:00
1171,P2,2021-07-19 10:07:02.459000+00:00,11.9,testCafeAdmin,testCafe,cash,admin,SODA,2,d10,2021-07-19 10:49:35.394999+00:00
1172,P6,2021-08-28 16:04:56.776000+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d17,2021-08-28 17:37:21.630000+00:00
1173,P6,2021-07-19 14:33:33.417000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d4,2021-07-19 15:00:07.769999+00:00
1174,P1,2021-07-31 17:26:15.907000+00:00,5.75,testCafeAdmin,testCafe,cash,admin,SU,1,d4,2021-07-31 18:11:19.099999+00:00
1175,P1,2021-08-13 16:01:13.016999+00:00,60,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,2,d16,2021-08-13 17:41:57.568000+00:00
1176,P5,2021-08-20 13:34:36.391999+00:00,10.2,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b1,2021-08-20 13:55:16.207000+00:00
1177,P7,2021-09-30 13:27:32.324000+00:00,14,testCafeAdmin,testCafe,cash,admin,SODA,2,d4,2021-09-30 13:38:32.093000+00:00
1178,P5,2021-07-17 18:01:59.753999+00:00,36,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,3,b8,2021-07-17 18:36:07.775000+00:00
1179,P3,2021-09-07 14:35:23.510999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,d13,2021-09-07 17:01:47.173000+00:00
1180,P5,2021-08-02 13:53:24.180000+00:00,20.9,testCafeAdmin,testCafe,cash,admin,AROMALI Kivi,1,s6,2021-08-02 14:52:06.220000+00:00
1181,P7,2021-09-17 16:34:16.304000+00:00,59.34,testCafeAdmin,testCafe,cash,admin,CheeseCake,2,s2,2021-09-17 16:56:33.236000+00:00
1182,P1,2021-07-17 13:48:56.121999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d16,2021-07-17 14:23:16.079999+00:00
1183,P6,2021-08-03 14:57:45.779000+00:00,33,testCafeAdmin,testCafe,card,admin,Oralet,1,s6,2021-08-03 15:34:15.361000+00:00
1184,P5,2021-07-03 16:06:14.414000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d4,2021-07-03 16:09:51.457000+00:00
1185,P3,2021-09-13 16:18:24.002000+00:00,19.78,testCafeAdmin,testCafe,cash,admin,Limonata,1,b4,2021-09-13 16:37:55.687999+00:00
1186,P7,2021-09-23 12:13:54.950000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d12,2021-09-23 12:19:15.374000+00:00
1187,P7,2021-09-16 14:01:35.390000+00:00,30.36,testCafeAdmin,testCafe,card,admin,Islak kek,1,b4,2021-09-16 14:22:42.001000+00:00
1188,P1,2021-07-24 18:39:49.759999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d11,2021-07-24 20:11:10.414000+00:00
1189,P5,2021-07-31 20:04:45.582000+00:00,10.925,testCafeAdmin,testCafe,cash,admin,SU,2,d17,2021-07-31 20:40:11.852999+00:00
1190,P5,2021-06-28 14:45:49.638000+00:00,27,testCafeAdmin,testCafe,cash,admin,Oralet,1,d5,2021-06-28 15:59:55.423000+00:00
1191,P3,2021-09-09 08:36:08.372999+00:00,4.25,testCafeAdmin,testCafe,cash,admin,Çay,1,d10,2021-09-09 09:59:18.924000+00:00
1192,P6,2021-08-17 17:06:51.351000+00:00,10.2,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d16,2021-08-17 17:27:07.943000+00:00
1193,P5,2021-07-21 14:09:43.976999+00:00,0,testCafeAdmin,testCafe,cash,admin,Çay,1,d11,2021-07-21 16:30:25.145999+00:00
1194,P5,2021-06-25 13:40:13.308000+00:00,25,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d14,2021-06-25 15:16:14.565000+00:00
1195,P1,2021-07-18 16:08:57.822000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d4,2021-07-18 17:04:56.793999+00:00
1196,P6,2021-08-16 19:59:44.430000+00:00,3.1,testCafeAdmin,testCafe,cash,admin,Çay,1,d6,2021-08-16 20:08:07.542999+00:00
1197,P5,2021-07-28 15:44:32.582999+00:00,13.8,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,s1,2021-07-28 16:32:44.878000+00:00
1198,P1,2021-08-22 18:43:03.326999+00:00,20.7,testCafeAdmin,testCafe,cash,admin,Limonata,1,d4,2021-08-22 19:20:32.989000+00:00
1199,P6,2021-08-26 15:11:27.697999+00:00,20,testCafeAdmin,testCafe,cash,admin,Limonata,1,b7,2021-08-26 16:10:17.845999+00:00
1200,P1,2021-08-29 17:34:11.701999+00:00,10.8,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d14,2021-08-29 17:49:51.661999+00:00
1201,P6,2021-08-23 16:18:28.632999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b8,2021-08-23 17:11:04.851999+00:00
1202,P2,2021-08-09 16:06:14.960000+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,a0,2021-08-09 16:07:05.744999+00:00
1203,P7,2021-10-09 14:09:27.490999+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,b1,2021-10-09 14:28:33.381000+00:00
1204,P7,2021-10-11 12:25:46.785000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b6,2021-10-11 12:51:26.344000+00:00
1205,P1,2021-07-27 19:00:16.187000+00:00,32.2,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d14,2021-07-27 20:17:00.430999+00:00
1206,P5,2021-06-29 10:36:51.401000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d1,2021-06-29 11:59:51.342999+00:00
1207,P5,2021-07-18 16:48:40.420000+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,d14,2021-07-18 17:43:14.834000+00:00
1208,P1,2021-08-13 18:42:50.644000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d19,2021-08-13 19:20:25.795000+00:00
1209,P6,2021-08-30 18:35:18.069000+00:00,13.8,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,b8,2021-08-30 19:10:47.720999+00:00
1210,P7,2021-10-03 18:20:06.628999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d2,2021-10-03 19:46:41.482000+00:00
1211,P5,2021-08-06 19:04:42.239000+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b1,2021-08-06 19:10:54.395999+00:00
1212,P7,2021-09-19 16:56:12.676000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d16,2021-09-19 17:35:01.187000+00:00
1213,P6,2021-08-28 18:37:14.200999+00:00,36,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,2,d8,2021-08-28 19:04:29.335999+00:00
1214,P7,2021-09-25 17:45:31.243999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b5,2021-09-25 18:19:19.138000+00:00
1215,P1,2021-08-20 17:13:21.803999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d3,2021-08-20 17:48:56.710000+00:00
1216,P5,2021-06-25 13:20:11.815999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,d20,2021-06-25 19:34:47.335000+00:00
1217,P6,2021-08-17 16:32:31.219000+00:00,38.08,testCafeAdmin,testCafe,card,admin,Limonata,2,d10,2021-08-17 18:17:30.364000+00:00
1218,P1,2021-08-08 12:24:55.894000+00:00,24,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d10,2021-08-08 12:49:31.911000+00:00
1219,P1,2021-07-18 16:13:54.256999+00:00,5.5,testCafeAdmin,testCafe,cash,admin,SU,1,s2,2021-07-18 16:22:12.161999+00:00
1220,P5,2021-07-02 16:53:24.855999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,b4,2021-07-02 17:45:07.311000+00:00
1221,P2,2021-08-10 18:01:47.841000+00:00,5.5,testCafeAdmin,testCafe,cash,admin,Çay,1,b8,2021-08-10 19:45:34.826999+00:00
1222,P1,2021-08-14 17:58:44.990999+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d6,2021-08-14 19:00:41.265000+00:00
1223,P5,2021-07-16 17:59:30.108999+00:00,30.8,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d11,2021-07-16 19:42:29.085000+00:00
1224,P3,2021-09-12 13:11:36.470000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d2,2021-09-12 13:54:55.494999+00:00
1225,P6,2021-07-25 13:02:18.755000+00:00,10,testCafeAdmin,testCafe,card,admin,SU,2,s7,2021-07-25 13:11:49.677999+00:00
1226,P1,2021-07-24 15:22:46.065000+00:00,19.8,testCafeAdmin,testCafe,cash,admin,Limonata,1,b5,2021-07-24 15:46:54.713999+00:00
1227,P1,2021-08-01 17:56:24.973999+00:00,33,testCafeAdmin,testCafe,cash,admin,Islak kek,1,d3,2021-08-01 18:25:48.082999+00:00
1228,P1,2021-07-29 16:04:05.555999+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d8,2021-07-29 16:52:33.648999+00:00
1229,P1,2021-10-01 16:35:42.165000+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d5,2021-10-01 17:32:51.363000+00:00
1230,P1,2021-08-17 19:48:23.267999+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d19,2021-08-17 20:30:11.750000+00:00
1231,P1,2021-08-18 17:48:59.678999+00:00,15,testCafeAdmin,testCafe,cash,admin,Americano,1,b3,2021-08-18 18:12:50.335999+00:00
1232,P6,2021-08-07 12:06:11.157999+00:00,24,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,b5,2021-08-07 12:59:26.510999+00:00
1233,P1,2021-08-26 17:25:01.821000+00:00,4.25,testCafeAdmin,testCafe,cash,admin,Çay,1,d9,2021-08-26 17:44:46.607000+00:00
1234,P6,2021-08-16 18:10:30.551000+00:00,18,testCafeAdmin,testCafe,cash,admin,Islak kek,1,d4,2021-08-16 18:53:20.984999+00:00
1235,P6,2021-08-07 18:35:36.276000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,b1,2021-08-07 19:04:54.801000+00:00
1236,P5,2021-08-02 16:24:27.638000+00:00,30,testCafeAdmin,testCafe,cash,admin,Oralet,1,s7,2021-08-02 16:44:36.963999+00:00
1237,P6,2021-08-23 13:11:12.470999+00:00,10.8,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,s2,2021-08-23 14:00:42.900000+00:00
1238,P6,2021-09-05 16:28:51.680999+00:00,43.6425,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d5,2021-09-05 16:55:38.321000+00:00
1239,P1,2021-08-28 15:14:03.979000+00:00,17.802,testCafeAdmin,testCafe,cash,admin,Limonata,1,d5,2021-08-28 15:27:42.115999+00:00
1240,P5,2021-07-12 17:38:49.752000+00:00,18,testCafeAdmin,testCafe,card,admin,Limonata,1,d7,2021-07-12 18:01:36.601000+00:00
